[2020-04-17T11:05:45.810Z] INFO: type-service listening at http://0.0.0.0:8010 (in type-service.js)
[2020-04-27T08:20:01.577Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 2d9bb39e-68df-458f-a0b5-f6d0cebf4319 (in type-service.js)
[2020-04-27T08:20:01.585Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 9f597d84-166c-480b-88d4-a15cee9eae7b (in type-service.js)
[2020-04-27T08:20:01.585Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 b9c600df-d5a6-416b-8c9d-c74d566de2fe (in type-service.js)
[2020-04-27T08:20:01.585Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 68579484-8a07-4d15-a9dd-4606991cb01d (in type-service.js)
[2020-04-27T08:20:01.585Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 6be9a50c-dcab-4d2c-bda8-14506a2e9eef (in type-service.js)
[2020-04-27T08:20:01.595Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 3e72c4a8-4075-4625-8f25-2f1ac88db824 (in type-service.js)
[2020-04-27T08:20:01.595Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 f27a1d55-a523-4e75-8aa4-6262d3901bb2 (in type-service.js)
[2020-04-27T08:20:01.595Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 e05a90f1-6061-4aad-90d1-69c25908fb9c (in type-service.js)
[2020-04-27T08:20:01.595Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 1cac04a8-1f20-4ca9-9f70-4b5b95a955ab (in type-service.js)
[2020-04-27T08:20:01.596Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 e1a12714-70eb-4ca8-a299-937dbd5ef022 (in type-service.js)
[2020-04-27T08:20:01.596Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 b5f453f6-ba23-420b-85fc-e50af2ed9d43 (in type-service.js)
[2020-04-27T08:20:01.596Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 10372863-c812-4fe4-ab50-e52a8f17f8fc (in type-service.js)
[2020-04-27T08:20:01.604Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 0321de0f-b86b-46b3-9699-9d8241e83b76 (in type-service.js)
[2020-04-27T08:20:01.611Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 92f49765-3679-4018-851a-74d9e67e7079 (in type-service.js)
[2020-04-27T08:20:01.611Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 cb7d311e-1a61-4806-87ef-f9d09b0b5e05 (in type-service.js)
[2020-04-27T08:20:01.611Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 2bec3db3-bc38-41f8-8090-d7ac8aa18d74 (in type-service.js)
[2020-04-27T08:20:01.611Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 4b556f38-02ce-4785-afa4-3730cd8af7c1 (in type-service.js)
[2020-04-27T08:20:01.611Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 0f11c42b-009d-47b6-adcd-a27cc37ae6e1 (in type-service.js)
[2020-04-27T08:20:01.617Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 a29fb792-e3b3-425e-a357-b800a8c9c282 (in type-service.js)
[2020-04-27T08:20:01.617Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 e06a83c6-925f-4975-a0b8-19bf75b3950d (in type-service.js)
[2020-04-27T08:20:01.857Z] INFO: type tagging 28 datasets took 698ms (in type-service.js)
[2020-04-27T08:31:46.296Z] INFO: type tagging 28 datasets took 185ms (in type-service.js)
[2020-04-27T08:32:16.992Z] INFO: type tagging 28 datasets took 228ms (in type-service.js)
[2020-04-27T08:37:06.146Z] INFO: type-service listening at http://0.0.0.0:8010 (in type-service.js)
[2020-04-27T08:37:06.147Z] INFO: type-service listening at http://0.0.0.0:8110 (in type-service.js)
[2020-04-27T08:37:33.274Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 7b4fe237-5449-4c36-a127-0b2de943598d (in type-service.js)
[2020-04-27T08:37:33.275Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 3d6b95e1-bf1b-40e8-9c0f-e07decdf6754 (in type-service.js)
[2020-04-27T08:37:33.275Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 ab378db5-7de7-466f-96da-8d2eb72b2915 (in type-service.js)
[2020-04-27T08:37:33.287Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 b18e8d77-46c0-41f6-b9fe-6ba0229ddb40 (in type-service.js)
[2020-04-27T08:37:33.300Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 ab92b96f-39d4-407b-9829-eb7473f11b30 (in type-service.js)
[2020-04-27T08:37:33.309Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 d08ea79d-a146-484f-90c1-75e04ab008db (in type-service.js)
[2020-04-27T08:37:33.310Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 a5f5caa6-ac02-43b9-b1cf-cb794a55481b (in type-service.js)
[2020-04-27T08:37:33.310Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 9c1140c4-ecf5-451f-b1e7-7380546624ad (in type-service.js)
[2020-04-27T08:37:33.310Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 2d9bb39e-68df-458f-a0b5-f6d0cebf4319 (in type-service.js)
[2020-04-27T08:37:33.319Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 9f597d84-166c-480b-88d4-a15cee9eae7b (in type-service.js)
[2020-04-27T08:37:33.319Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 b9c600df-d5a6-416b-8c9d-c74d566de2fe (in type-service.js)
[2020-04-27T08:37:33.320Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 68579484-8a07-4d15-a9dd-4606991cb01d (in type-service.js)
[2020-04-27T08:37:33.320Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 6be9a50c-dcab-4d2c-bda8-14506a2e9eef (in type-service.js)
[2020-04-27T08:37:33.335Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 3e72c4a8-4075-4625-8f25-2f1ac88db824 (in type-service.js)
[2020-04-27T08:37:33.335Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 f27a1d55-a523-4e75-8aa4-6262d3901bb2 (in type-service.js)
[2020-04-27T08:37:33.335Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 e05a90f1-6061-4aad-90d1-69c25908fb9c (in type-service.js)
[2020-04-27T08:37:33.335Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 1cac04a8-1f20-4ca9-9f70-4b5b95a955ab (in type-service.js)
[2020-04-27T08:37:33.335Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 e1a12714-70eb-4ca8-a299-937dbd5ef022 (in type-service.js)
[2020-04-27T08:37:33.335Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 b5f453f6-ba23-420b-85fc-e50af2ed9d43 (in type-service.js)
[2020-04-27T08:37:33.335Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 10372863-c812-4fe4-ab50-e52a8f17f8fc (in type-service.js)
[2020-04-27T08:37:33.342Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 0321de0f-b86b-46b3-9699-9d8241e83b76 (in type-service.js)
[2020-04-27T08:37:33.350Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 92f49765-3679-4018-851a-74d9e67e7079 (in type-service.js)
[2020-04-27T08:37:33.350Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 cb7d311e-1a61-4806-87ef-f9d09b0b5e05 (in type-service.js)
[2020-04-27T08:37:33.350Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 2bec3db3-bc38-41f8-8090-d7ac8aa18d74 (in type-service.js)
[2020-04-27T08:37:33.350Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 4b556f38-02ce-4785-afa4-3730cd8af7c1 (in type-service.js)
[2020-04-27T08:37:33.350Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 0f11c42b-009d-47b6-adcd-a27cc37ae6e1 (in type-service.js)
[2020-04-27T08:37:33.356Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 a29fb792-e3b3-425e-a357-b800a8c9c282 (in type-service.js)
[2020-04-27T08:37:33.356Z] INFO: cache miss a51d76c4-4f25-422c-be01-a709bf510092 e06a83c6-925f-4975-a0b8-19bf75b3950d (in type-service.js)
[2020-04-27T08:37:33.644Z] INFO: type tagging 28 datasets took 526ms (in type-service.js)
[2020-04-27T08:49:04.012Z] INFO: type tagging 28 datasets took 112ms (in type-service.js)
[2020-04-27T09:18:31.088Z] INFO: type tagging 28 datasets took 49ms (in type-service.js)
[2020-04-27T12:07:57.967Z] INFO: type tagging 28 datasets took 188ms (in type-service.js)
[2020-04-27T13:19:13.583Z] INFO: type tagging 28 datasets took 299ms (in type-service.js)
[2020-04-27T13:58:34.974Z] INFO: type tagging 28 datasets took 238ms (in type-service.js)
[2020-04-27T15:54:09.124Z] INFO: type tagging 28 datasets took 126ms (in type-service.js)
[2020-04-27T17:10:30.312Z] INFO: type tagging 28 datasets took 360ms (in type-service.js)
[2020-04-27T18:55:04.792Z] INFO: type tagging 28 datasets took 158ms (in type-service.js)
[2020-04-27T20:08:23.342Z] INFO: type tagging 28 datasets took 148ms (in type-service.js)
[2020-04-27T20:44:57.073Z] INFO: type tagging 28 datasets took 221ms (in type-service.js)
[2020-04-28T00:12:09.999Z] INFO: type tagging 28 datasets took 368ms (in type-service.js)
[2020-04-28T04:13:21.567Z] INFO: type tagging 28 datasets took 377ms (in type-service.js)
[2020-04-28T04:45:34.764Z] INFO: type tagging 28 datasets took 259ms (in type-service.js)
[2020-04-28T06:17:58.985Z] INFO: type tagging 28 datasets took 233ms (in type-service.js)
[2020-04-28T07:16:14.895Z] INFO: type tagging 28 datasets took 57ms (in type-service.js)
[2020-04-28T07:40:50.932Z] INFO: type tagging 28 datasets took 147ms (in type-service.js)
[2020-04-28T11:34:48.027Z] INFO: cache miss ad981f13-2fd7-4aaf-a604-21faca56d9aa ba933c6a-e8f8-4f45-957a-9bf2a67af06b (in type-service.js)
[2020-04-28T11:34:48.035Z] INFO: cache miss ad981f13-2fd7-4aaf-a604-21faca56d9aa 8cc1a70a-f709-4b14-8ee5-3fe1873e62c5 (in type-service.js)
[2020-04-28T11:34:48.138Z] INFO: type tagging 2 datasets took 121ms (in type-service.js)
[2020-04-28T11:34:48.156Z] INFO: type tagging 1 datasets took 8ms (in type-service.js)
[2020-04-28T11:34:48.794Z] INFO: cache miss ad981f13-2fd7-4aaf-a604-21faca56d9aa bee15c85-3fde-4d3f-98b9-db53a873cfde (in type-service.js)
[2020-04-28T11:34:48.794Z] INFO: type tagging 1 datasets took 8ms (in type-service.js)
[2020-04-28T11:34:48.827Z] INFO: type tagging 1 datasets took 9ms (in type-service.js)
[2020-04-28T11:34:48.964Z] INFO: type tagging 0 datasets took 7ms (in type-service.js)
